國語,#genre#
驚悚鬼才導演 阿甘｜凶宅幽靈 (Ghosts)｜李小冉｜聶遠｜牛飄｜姚芊羽｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜2002｜驚夜深呼吸,https://www.youtube.com/watch?v=Jcmm8__CCuA
關之琳 主演犯罪港產電影｜血衣天使 (Vengeance Is Mine)｜關之琳｜夏文汐｜湯鎮業｜潘震偉｜爾冬升｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜1988,https://www.youtube.com/watch?v=7RB7RwDqRgg
李婉華 歐陽震華 懸疑推理｜殺機 (To Get Away With Murder)｜李婉華｜歐陽震華｜林尚武｜郭德信｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=3AQzqUYjkfo
陳友化身青頭鬼撬牆腳 投胎竟要騙色破身？與損友團聯手斬妖除魔｜衰鬼撬牆腳 (Till Death Shall We Start)｜吳耀漢｜粵語CC中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=30onVQP59qw
李嘉欣 首部演出電影 香港從未正式放映｜救命宣言 (Doctor's Heart)｜李嘉欣｜鄭浩南｜任達華｜董驃｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜1990,https://www.youtube.com/watch?v=uNMA3WPb-ps
永遠懷念 周海媚 戰爭 港產電影｜危情共舞 (The Last Dance)｜周海媚｜方中信｜李國麟｜羅慧娟｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=oo2Bpqme4rw
香港恐怖鬼片｜監獄不設防 (Jail House Eros)｜馮淬帆｜李麗珍｜陳佩珊｜王玉環｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜1990,https://www.youtube.com/watch?v=i1bMSZdN63s
鄭浩南 七年沉睡 一朝覺醒 孤膽英雄決戰“上帝之手”｜霹靂戰士 (The Future Hero)｜鄭浩南｜吳雪雯｜張志堅｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜1997,https://www.youtube.com/watch?v=alTrduXr3DQ
歐陽震華 黃日華 民初幫會港產電影｜踏盡江湖路 (The Last Bout)｜歐陽震華｜黃日華｜戴志偉｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=OnVUfcDmFds
張國榮 張艾嘉 浪漫喜劇｜求愛反斗星 (Crazy Romance)｜張國榮｜張艾嘉｜陳百祥｜胡大為｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜1985,https://www.youtube.com/watch?v=7D-CVanZEnM
蠍子系列 港產動作電影｜蠍子 (Sting Of The Scorpion)｜黃秋生｜邵美琪｜陳捷文｜羅蘭｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜1992｜蠍子之策反行動,https://www.youtube.com/watch?v=63bg8tNNVpY
梁小冰 絕美演出 飛車動作電影｜疾風柔情 (Love in the Fast Lane)｜劉錫明｜梁小冰｜胡越山｜羅莽｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=rbzmeKCR5m4
【假期精選電影馬拉松😎】刑警本色+陰陽界｜周星馳、甄子丹、吳鎮宇、劉江、關海山、惠天賜、林穎嫺、黃德斌｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=MVECPIN8IrU
邵音音×恬妮同台爭豔 從麻雀館趣聞到民初血案 1975年最令人拍案叫絕經典三部曲｜拍案驚奇 (No End of Surprises)｜｜粵語CC中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=ZLAt_wPNhw8
金像獎最佳新人 勾心鬥角糾葛劇情｜女人風情話 (Hong Kong Grafitti)｜鄭文雅｜倪淑君｜左燕翎｜陳婉麗｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜1985,https://www.youtube.com/watch?v=-LT1C19O_7Y
【假期精選電影馬拉松😎】火燭鬼+猛鬼撞鬼｜鄭裕玲、黎燕珊、鍾鎮濤、午馬、吳君如、樓南光、陳百祥、江欣燕｜粵語中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=m3YMgzD4c9I
黑人陳建州 主演 愛情喜劇｜天生絕配 (Perfect Match)｜陳建州｜錢韋杉｜尹子維｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜2006,https://www.youtube.com/watch?v=sDuEqhRwwHc
萬眾矚目的女星也是富豪手中的玩物 看透浮華、黯然神傷的都會奇緣｜先生貴姓 (What Is Your Name?)｜鍾鎮濤｜曾慶瑜｜粵語CC中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=MoDief2r-aE
楊恭如 青春少女 港產喜劇｜超級無敵追女仔2之狗仔雄心 (Love Cruise)｜張慧儀｜關秀媚｜麥家琪｜吳辰君｜張文慈｜張錦程｜香港電影｜8號電影院 HK Movie｜粵語中字｜美亞,https://www.youtube.com/watch?v=RW28gilH0k0
26歲青澀梁家輝主演 奇幻喜劇｜鬼線人 (The Ghost Informer)｜梁家輝｜倪淑君｜彭健新｜曹查理｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜1984,https://www.youtube.com/watch?v=F9OyhNkbSjk
狄龍主演 江湖大佬金盆洗手｜老虎出監 (Run, Don't Walk)｜狄龍｜吳耀漢｜鄭則仕｜呂秀菱｜林聰｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=5enzyNRMOU8
日本童話故事《桃太郎》改編｜驅魔童 (Magic Of Spell)｜林小樓｜顧寶明｜尤美芳｜黃仲裕｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜新桃太郎大顯神威｜1988,https://www.youtube.com/watch?v=Inr9Ko_XYF0
鄭文雅主演 離鄉背井尋回自由｜異鄉故事 (Sapporo Story)｜鄭文雅｜矢島健一｜蘇明明｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=jPzlO3A7U_g
紐約國際電視電影節代表｜血染黎明 (Fire On Ice)｜關禮傑｜周慧敏｜劉秀萍｜鄭家生｜鮑方｜李成昌｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=aDXJKE9FSl8
男女情慾糾葛 都會愛情電影｜戀性世代 (I Do)｜黃浩然｜陳文媛｜黎登勤｜樂基兒｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=MUgcRnT8Vss
港產武俠功夫電影｜少林與武當 (Shao Lin Vs. Wu Dang)｜鄭少秋｜劉家輝｜井莉｜陳玉蓮｜王龍威｜8號電影院 HK Movie｜粵語中英字幕｜粵語長片｜1983,https://www.youtube.com/watch?v=Ud_8OERPreE
狀王宋世傑電影版｜審死官翻案 (Justice My Foot)｜黃光亮｜關詠荷｜陳妙瑛｜周仁杰｜餘毅豪｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜1993,https://www.youtube.com/watch?v=8fA86hhLOTQ
陳法蓉 梅小惠 港產喜劇｜智勇雙妹嘜 (Hot and Spicy)｜陳法蓉｜梅小惠｜尹揚明｜黃一山｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=3NefiEB8afw
電影特技人林小龍大戰黑社會｜勇闖江湖 (A Heroic Fight)｜林小樓｜袁祥仁｜狄威｜文英｜午馬｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=_1lB7TEuNOE
港版人鬼情未了｜難得有情郎 (Lover at Large)｜張敏｜吳大維｜陳淑蘭｜黃一山｜孫興｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜引狼入室,https://www.youtube.com/watch?v=X7Q3CNf5kTc
梁普智執導 王晶編劇｜神偷妙探手多多 (Itchy Fingers)｜喬宏｜吳耀漢｜苗可秀｜繆騫人｜盧海鵬｜黃錦燊｜吳宇森｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=EOmMKBqho_M
黃日華X徐錦江 警匪動作｜殲滅行動 (Unusual Revenge)｜黃日華｜陳法蓉｜徐錦江｜駱應鈞｜駱達華｜楊玉梅｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=E31e1rWnLt0
成龍監製 楚原導演｜良宵花弄月 (That Enchanting Night)｜呂良偉｜龔慈恩｜何家勁｜梁韻蕊｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=cgfVzlTwwKY
現代版《秋天的童話》｜秋天日記 (Autumn Diary)｜許紹洋｜張燊悅｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=MDEFXlwJOgI
袁潔瑩 超高顏質 最美演出｜熱浪迷情 (A Secret Mission)｜袁潔瑩｜林俊賢｜邵仲衡｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=pQ7xdFXrX8w
垂死一眼 (Last Sight from Deatht)｜黃翊｜林依彤｜連偉健｜顏仟汶｜8號電影院 HK Movie 會員專屬｜粵語中字｜ENGSUB｜2003,https://www.youtube.com/watch?v=IHCfoTP7cIE
【🐲龍年喜慶賀歲電影】褲甲天下+老表發錢寒｜吳耀漢、沈殿霞、張艾嘉、吳君如、葉子楣、雷宇揚、成奎安、翁杏蘭｜粵語中字｜8號電影院 HK Movie｜美亞電影｜賀歲片2024｜新年｜New Year,https://www.youtube.com/watch?v=ybs267LTbjA
港產逆操作警匪電影｜夾心沙展 (Finger on Trigger)｜黃錦燊｜馮淬帆｜李殿朗｜廖駿雄｜王偉｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=5M7KovscLIE
金馬獎最佳劇情片提名｜拳王 (Dreams of Glory: A Boxers Story)｜呂頌賢｜林敬剛｜杜少津｜劉玉翠｜陳德興｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=6FmTiyEVV8Y
【🐲龍年喜慶賀歲電影】美男子+瘦虎肥龍｜吳耀漢、沈殿霞、董驃、鄭裕玲、洪金寶、麥嘉、吳家麗、倪匡｜粵語中字｜8號電影院 HK Movie｜美亞電影｜賀歲片2024｜新年｜New Year Movie,https://www.youtube.com/watch?v=8NzL0F3dH8g
【🐲龍年喜慶賀歲電影】的士810三部曲馬拉松 (TAXI 810)｜鄭則仕、李美鳳、李綺虹、商天娥、陳妙瑛｜粵語中字｜8號電影院 HK Movie｜美亞電影｜賀歲片2024｜新年｜NewYear,https://www.youtube.com/watch?v=pnrXXUoyKzU
鄭少秋 鄧萃雯 主演｜紅杏劫 (The Quick Step of Passion)｜鄭少秋｜鄧萃雯｜唐文龍｜劉錦玲｜艾威｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=b6fi3OTE3YM
孖寶闖八關 (Read Lips)｜陳勳奇｜雪梨｜周潤堅｜鄭則仕｜成龍監製｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=fbhYz4g4bK0
張國強X何啟南 難兄難弟闖天關｜警賊兄弟 (Caper)｜張國強｜溫碧霞｜何啓南｜午馬｜方剛｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜警匪電影｜1986,https://www.youtube.com/watch?v=LtlxaQi8q3k
永遠懷念 藍潔瑛｜情危夜合花 (Fame of Shame)｜藍潔瑛｜曾偉權｜朱潔儀｜李國麟｜林其欣｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=L8PPOii3LKI
情迷豬骨煲 (Crazy for Pig Bone in Pot)｜黎耀祥｜蘇志威｜關寶慧｜顏仟汶｜姜浩文｜8號電影院HK Movie 會員專屬｜粵語中字｜ 2003,https://www.youtube.com/watch?v=RJ5IQR_BuNg
成龍監製 王龍威執導｜火爆浪子 (Angry Ranger)｜林國斌｜梁婉靜｜孟龍｜孫建｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜黑幫復仇電影,https://www.youtube.com/watch?v=P2RfSXa4os4
金馬獎最佳剪輯 一段婚姻 兩個世界 半段真情｜半段情 (Infatuation)｜盧冠廷｜葉童｜許冠英｜楊振耀｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01｜1/2段情,https://www.youtube.com/watch?v=K9pXiQIL0MY
元朗圍村命案 港產驚悚電影｜咫尺疑魂 (Death Trap)｜陳松伶｜馬德鐘｜吳美珩｜劉玉翠｜麥長青｜羅蘭｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=NHlIKWfQFFQ
萬梓良 錢小豪 震撼呈現 權力、復仇、火光與陰謀｜不夜天 (Killer's Nocturne)｜萬梓良｜夏文汐｜錢小豪｜謝賢｜王俠｜杜德偉｜粵語原音｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=ouH3U3c3UnY
末路危情 (A Story of Two Drifters)｜方中信｜郭可盈｜李成昌｜何浩源｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=gloNM1S5uZg
洪金寶監製 林德祿導演｜再見媽咪 (Goodbye Mammie)｜葉德嫻｜任達華｜黃宇文｜樊少皇｜洪天祥｜粵語原音｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=bkzH_u1bh-c
曾志偉監製 吳家麗主演 紐約大起大落 愛恨情仇一線間｜買起曼克頓 (Taking Manhattan)｜吳家麗｜陳軍｜雷自然｜粵語原音ENGCC｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=RnyOUiRYigM
隔世緣 (Deja Vu In Budapests)｜朱寶意｜吳岱融｜林燕明｜胡楓｜羅蘭｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=t862rvC6lEE
元祖級靈異實錄電影｜大迷信 (Supernomal)｜李居明｜倪淑君｜何雁婷｜鈕承澤｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=4YciIF1h98A
三位「色男」出征日本 處男三寸丁求破處卻遇百般阻撓？！｜花心三劍俠 (Unfaithfully Yours)｜吳耀漢｜恬妞｜山口美子｜粵語CC中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=awu5zPGY8ek
熾熱情緣 (The Wildlover)｜溫兆倫｜翁虹｜王偉｜黎宣｜魯振順｜李兆基｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=_NQ-Piaxv5Y
港版第一滴血🩸梁家仁復仇狂火 硬漢復仇與致命誤會 硬派動作巔峰｜無名火 (Profile In Anger)｜梁家仁｜夏文汐｜陳惠敏｜高飛｜粵語CC中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=uvfexvBTjgo
Wynners與教叔正面交鋒 搞笑與音樂雙重享受｜溫拿與教叔 (Gonna get you)｜鍾鎮濤｜譚詠麟｜陳友｜彭健新｜葉智強｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=qFbGiQJM8E0
比《五福星》更瘋狂！曾志偉、陳百祥五兄弟捲入泰國長生藥陰謀｜返老還童 (Forever Young)｜林俊賢｜呂良偉｜許冠英｜粵語原音ENGCC｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=CBFII6TvAMw
褲甲天下 陸劍明 導演｜我愛唐人街 (What A Small World)｜方中信｜吳啟華｜呂良偉｜關之琳｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=DVLhd-jH5GA
社會寫實系列電影｜盡訴心中情 (Midnight Whispers)｜李賽鳳｜顧美華｜白韻琴｜粵語中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=u_65zSO3DRY
香港經典警匪喜劇 喜劇神探巧破黑幫大案｜摩登神探 (Modern Detective)｜廖偉雄｜鄭則仕｜阮佩珍｜李燕燕｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=fbYn_JppYag
港版《公寓春光》｜你OK, 我OK (You're OK, I'm OK)｜張國強｜羅美薇｜湯鎮業｜吳家麗｜李麗珍｜粵語中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=IwNdW9xsOWM
犯罪港產電影｜有FRIEND冇驚 (Winner Takes All)｜鄧光榮｜鄭文雅｜馮淬帆｜張國柱｜周比利｜粵語原音｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=wRyq4j0ejYY
悸動與秘密 五個女孩的成長日記｜五個寂寞的心 (Five Lonely Quintet)｜黃婉婷｜施念慈｜譚凱欣｜梁碧芝｜陳果導演｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=TtFBfI2dI3o
諜報喜劇｜太子爺出差 (Freedom Run)｜張堅庭｜鄭丹瑞｜李美鳳｜翁虹｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=eN3QGMOKb4A
挑戰巔峯 (Eagles Alert)｜張兆輝、黃子揚、關秀媚、陶大宇｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=cOoBIt_mYT4
馬浚偉 主演警匪電影｜親子大綁架 (cul-de-sac)｜馬浚偉｜吳毅將｜吳綺莉｜鄺文珣｜艾威｜劉丹｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=q49Io83ZYpI
吳宇森大導罕見喜劇力作 許冠英演繹最寫實的發財夢碎｜錢作怪 (From Riches To Rags)｜古國華｜林正英｜陳琪琪｜黃錦燊｜粵語CC中英字幕｜8號電影 HK Movie｜香港電影01,https://www.youtube.com/watch?v=39jHU6fhFrg
已婚男友、小白臉、閨蜜的誘惑？從依附有婦之夫到追尋自我真心｜說謊的女人 (I Am Sorry)｜劉嘉玲｜夏文汐｜周美鳳｜吳啓華｜曾江｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=9u77R9hOoSk
神鵰俠侶 範秀明 導演｜一哥 (The Big Brother)｜萬梓良｜苗僑偉｜任達華｜朱寶意｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=Q7DlrIj6byc
老師救學生一命卻被學生買兇傷害！教育的代價到底值不值得？｜飛越校園 (Class of Disobedience)｜張兆輝｜梁婉靜｜吳家樂｜黃紀瑩｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=Kzj_r5CLWBU
洪金寶×黃百鳴×廖偉雄爭做老豆？毛舜筠為救子撒下彌天大謊！笑中帶淚的尋親大作戰｜老豆唔怕多 (Daddy, Father, Papa)｜｜粵語CC中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=WobWaH8GhX4
溫拿五虎齊聚大銀幕 笑料百出追逐大作戰｜追趕跑跳碰 (Making It)｜譚詠麟｜鍾鎮濤｜彭健新｜陳友｜葉智強｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=Nu90HJ_H4sY
鍾鎮濤 李美鳳 港產愛情喜劇｜偷情先生 (City Squeeze)｜鍾鎮濤｜李美鳳｜黃霑｜沈殿霞｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=PKuQ_NGDB90
正義律師鍾鎮濤 vs 冷豔醫生鄭裕玲 法庭鬧劇 憨直男遇上專業女，注定火星撞地球！｜BB30｜鍾鎮濤｜鄭裕玲｜關秀媚｜陳惠敏｜許紹雄｜粵語CC中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=nnn8fCaPprg
鍾鎮濤×胡茵夢 愛情與事業的交錯抉擇｜第二道彩虹 (Rainbow in My Heart)｜鍾鎮濤｜陳秋霞｜胡茵夢｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=q8987k8pM0M
金像獎最佳新演員 何啟南飾演叛逆少年逆風翻盤 單車賽場熱血蜕變｜操行零分 (Conduct Zero)｜劉芊蒂｜林廷康｜鄧展鵬｜梁少熊｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=jl-VaHcnP0w
金馬獎最佳服裝設計 原創歌曲｜群鶯亂舞 (Profiles of Pleasure)｜鄭少秋｜關之琳｜劉嘉玲｜利智｜王小鳳｜粵語原音｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=z3vq-WTmSec
大咖影星火力全開《三狼案》真實還原血腥經典｜三狼奇案 (Sentenced To Hang)｜鄭則仕｜梁家輝｜徐錦江｜商天娥｜粵語中字+ENGCC｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=pdciY9ovxlI
鄭裕玲 Dodo姐 領銜主演 黑色幽默+都市逃亡｜夜瘋狂 (All Night Long)｜鄭裕玲｜郭錦恩｜李美鳳｜陳奕詩｜粵語原音｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=Jkn0NVNnm7k
翁虹 邱月清 兩大女神絕色致命誘惑 情慾生死戀｜靈界誘惑 (Temptation of Spiritual World)｜鄧浩光｜劉丹｜粵語中字｜ENGSUB｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=ZvEixzTimHY
亞洲第一美腿 王祖賢｜心動 (Walking Beside Me)｜王祖賢｜江顯揚｜石修｜鮑起靜｜鄒世孝｜粵語CC中字｜ENGSUB｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=fpvJI6Eg8o8
成家班力作！劉嘉玲×惠英紅聯手直搗犯罪集團交易現場｜扭計雜牌軍 (Naughty Boys)｜成龍監製｜霍耀良｜樓南光｜蔣榮發｜粵語CC中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=2hPXVF0Pars
新馬師曾×曾志偉×吳耀漢 喜劇明星雲集 笑聲不斷｜繼續跳舞 (Keep On Dancing)｜繆騫人｜吳耀漢｜黃霑｜新馬師曾｜曾志偉｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=TY_VkxLQ7VY
利智×劉嘉玲×王小鳳×郭錦恩 四大女神闖蕩香港情場 1989年香港街頭的愛與愁｜四千金 (Four Loves)｜黎明｜利智｜劉嘉玲｜王小鳳｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=_7kDJXm8Wdc
「雙響炮」系列最終章 葉德嫻狠鬥「騙假」老公吳耀漢 聰明反被聰明誤爆笑護花行動｜雙龍吐珠 (Pom Pom Strikes Back)｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=dQJFwTgBAAY
烈血快車 (Taxi Driver)｜馬德鐘｜羅蘭｜陳芷菁｜李耀明｜粵語中字｜香港電影｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=KE_7y4GnrpQ
曾志偉監製 電視台辛酸史誰人知｜笑星撞地球 (Sunshine Friends)｜曾志偉｜林敏聰｜廖偉雄｜李美鳳｜粵語CC中字｜ENGSUB｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=erlJI8HK7eY
鄭則仕 自導自演｜瀟灑先生 (Mr.Smart)｜鄭則仕｜關之琳｜戚美珍｜樓南光｜焦姣｜粵語中字｜ENGCC｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=WKjU8wMClhY
蔣志光 人鬼戀｜三隻鬼一個人 (Three Ghosts And A Man)｜蔣志光｜陳淑蘭｜簡沛筠｜羅莽｜余袁穩 ｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=fOi8_TWJnPg
逃出黑社會的日子(A Fatal Jump)｜林保怡｜李樂詩｜劉兆銘｜王霄｜8號電影院 HK Movie｜警匪片｜粵語中字｜香港電影｜美亞,https://www.youtube.com/watch?v=m50F-G69kx0
陳安琪 Angela Chan 導演愛情喜劇｜愛情謎語 (Chaos By Design)｜鍾楚紅｜杜德偉｜葉童｜李琳琳｜粵語CC中字+ENG｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=iK1SE9iJKvE
黃百鳴✕李美鳳 港式奇幻職場喜劇 1989港產回憶殺｜發達秘笈 (How to Be a Millionaire)｜鄭文雅｜楊寶玲｜粵語CC中字 | 8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=g7n3KZihlR4
吳君如 愛情喜劇｜夜夜伴肥嬌 (Changing Partner)｜吳君如｜陳友｜張堅庭｜吳家麗｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=LWaVzbCBaCQ
梁普智導演｜龍咁威 (Super Fool)｜吳耀漢｜羅志強｜張天愛｜陳欣健｜粵語CC中字｜ENGSUB｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=xj8oLE8z9iU
曾志偉主演科幻喜劇 洪金寶監製｜兩公婆八條心 (Strange Bedfellow)｜曾志偉｜陳友｜張堅庭｜葉童｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=3lgJ7pdzj7o
泰迪羅賓捲入跨國間諜戰！利智×胡慧中兩大女神美色誘惑、各懷鬼胎｜小心間諜 (To Spy With Love)｜利智｜泰迪羅賓｜陳奕詩｜胡慧中｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=CsZceRgUQIA
警察電影｜金榜題名之流氓社工 (To Be No.1 Shepherd)｜黃日華｜李珊珊｜李煒尚｜李偉褀｜粵語中字｜ENGSUB｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=egbS-FYdrxc
史上最狂「七角單戀」高志森編導最爆笑青春喜劇｜鬼馬校園 (Porky's Meatballs)｜何啟南｜李麗珍｜陳松齡｜陳山河｜粵語CC中英字幕｜8號電影院 HK Movie｜香港電影01｜校園點將錄,https://www.youtube.com/watch?v=0yGQcQlFk90
邱淑貞巔峰顏值 叛逆富家女假扮問題少女 倒追廢柴設計師陳友？｜發達先生 (Mr Fortune)｜陳友｜邱淑貞｜盧敏儀｜喬宏｜黃韻詩｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=RrbACX-ArDw
黎明×周慧敏×李克勤巔峰同台 90年代最璀璨的青春成長物語｜Yes一族 (Fruit Punch)｜黎明｜李克勤｜草蜢｜周慧敏｜區海倫｜桑妮｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=1ZHxbclUThI
葉德嫻帶領「七天使」潛入罪惡城 誘捕變態「歡場屠夫」的驚險臥底行動｜歡場 (Seven Angels)｜林建明｜莊文清｜盧海鵬｜吳孟達｜粵語CC中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=xg8GoPovFbE
鄭裕玲×張學友演繹最萌身分差 當完美男友背叛，誰才是值得託付的「單身貴族」？｜單身貴族 (The Nobles)｜王敏德｜董驃｜馮淬帆｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=4PWndFAB6nc
鬼咁過癮 (There Is A Ghost In The Boy's Room)｜莫家堯｜黎耀祥｜袁偉豪｜粵語中字｜香港電影｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=O7tEVjPqB3s
張曼玉×張堅庭經典驚悚喜劇 計程車司機為追女神製造「雨夜屠夫」假新聞｜求愛夜驚魂 (In Between Loves)｜鄭丹瑞｜吳啟華｜吳君如｜粵語中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=ZTKElE1ZrKM
